date,product,demand,price,is_weekend,is_promotion,day_of_week,month,quarter
2022-10-27,Product_D,81,39.99,0,0,3,10,4
2022-10-28,Product_D,57,39.99,0,0,4,10,4
2022-10-29,Product_D,128,39.99,1,0,5,10,4
2022-10-30,Product_D,150,39.99,1,0,6,10,4
2022-10-31,Product_D,155,39.99,0,0,0,10,4
2022-11-01,Product_D,179,39.99,0,1,1,11,4
2022-11-02,Product_D,133,39.99,0,0,2,11,4
2022-11-03,Product_D,116,39.99,0,0,3,11,4
2022-11-04,Product_D,133,39.99,0,0,4,11,4
2022-11-05,Product_D,175,39.99,1,0,5,11,4
2022-11-06,Product_D,212,39.99,1,0,6,11,4
2022-11-07,Product_D,202,39.99,0,0,0,11,4
2022-11-08,Product_D,170,39.99,0,1,1,11,4
2022-11-09,Product_D,147,39.99,0,0,2,11,4
2022-11-10,Product_D,119,39.99,0,0,3,11,4
2022-11-11,Product_D,124,39.99,0,0,4,11,4
2022-11-12,Product_D,186,39.99,1,0,5,11,4
2022-11-13,Product_D,206,39.99,1,0,6,11,4
2022-11-14,Product_D,226,39.99,0,0,0,11,4
2022-11-15,Product_D,165,39.99,0,0,1,11,4
2022-11-16,Product_D,141,39.99,0,0,2,11,4
2022-11-17,Product_D,109,39.99,0,0,3,11,4
2022-11-18,Product_D,182,39.99,0,1,4,11,4
2022-11-19,Product_D,175,39.99,1,0,5,11,4
2022-11-20,Product_D,209,39.99,1,0,6,11,4
2022-11-21,Product_D,199,39.99,0,0,0,11,4
2022-11-22,Product_D,190,39.99,0,0,1,11,4
2022-11-23,Product_D,134,39.99,0,1,2,11,4
2022-11-24,Product_D,135,39.99,0,0,3,11,4
2022-11-25,Product_D,131,39.99,0,0,4,11,4
2022-11-26,Product_D,190,39.99,1,1,5,11,4
2022-11-27,Product_D,208,39.99,1,0,6,11,4
2022-11-28,Product_D,259,39.99,0,0,0,11,4
2022-11-29,Product_D,184,39.99,0,0,1,11,4
2022-11-30,Product_D,125,39.99,0,0,2,11,4
2022-12-01,Product_D,162,39.99,0,0,3,12,4
2022-12-02,Product_D,138,39.99,0,0,4,12,4
2022-12-03,Product_D,178,39.99,1,0,5,12,4
2022-12-04,Product_D,215,39.99,1,0,6,12,4
2022-12-05,Product_D,274,39.99,0,0,0,12,4
2022-12-06,Product_D,198,39.99,0,0,1,12,4
2022-12-07,Product_D,140,39.99,0,0,2,12,4
2022-12-08,Product_D,173,39.99,0,0,3,12,4
2022-12-09,Product_D,150,39.99,0,0,4,12,4
2022-12-10,Product_D,177,39.99,1,0,5,12,4
2022-12-11,Product_D,231,39.99,1,0,6,12,4
2022-12-12,Product_D,206,39.99,0,0,0,12,4
2022-12-13,Product_D,175,39.99,0,0,1,12,4
2022-12-14,Product_D,167,39.99,0,0,2,12,4
2022-12-15,Product_D,133,39.99,0,0,3,12,4
2022-12-16,Product_D,133,39.99,0,0,4,12,4
2022-12-17,Product_D,188,39.99,1,0,5,12,4
2022-12-18,Product_D,222,39.99,1,0,6,12,4
2022-12-19,Product_D,222,39.99,0,1,0,12,4
2022-12-20,Product_D,251,39.99,0,0,1,12,4
2022-12-21,Product_D,161,39.99,0,0,2,12,4
2022-12-22,Product_D,181,39.99,0,0,3,12,4
2022-12-23,Product_D,135,39.99,0,0,4,12,4
2022-12-24,Product_D,263,39.99,1,0,5,12,4
2022-12-25,Product_D,220,39.99,1,0,6,12,4
2022-12-26,Product_D,203,39.99,0,0,0,12,4
2022-12-27,Product_D,193,39.99,0,0,1,12,4
2022-12-28,Product_D,154,39.99,0,0,2,12,4
2022-12-29,Product_D,137,39.99,0,0,3,12,4
2022-12-30,Product_D,156,39.99,0,0,4,12,4
2022-12-31,Product_D,195,39.99,1,0,5,12,4
2023-01-01,Product_D,189,39.99,1,0,6,1,1
2023-01-02,Product_D,164,39.99,0,0,0,1,1
2023-01-03,Product_D,160,39.99,0,0,1,1,1
2023-01-04,Product_D,113,39.99,0,0,2,1,1
2023-01-05,Product_D,102,39.99,0,0,3,1,1
2023-01-06,Product_D,119,39.99,0,1,4,1,1
2023-01-07,Product_D,144,39.99,1,0,5,1,1
2023-01-08,Product_D,175,39.99,1,0,6,1,1
2023-01-09,Product_D,206,39.99,0,0,0,1,1
2023-01-10,Product_D,145,39.99,0,0,1,1,1
2023-01-11,Product_D,116,39.99,0,0,2,1,1
2023-01-12,Product_D,106,39.99,0,0,3,1,1
2023-01-13,Product_D,97,39.99,0,0,4,1,1
2023-01-14,Product_D,166,39.99,1,0,5,1,1
2023-01-15,Product_D,177,39.99,1,0,6,1,1
2023-01-16,Product_D,154,39.99,0,0,0,1,1
2023-01-17,Product_D,167,39.99,0,0,1,1,1
2023-01-18,Product_D,115,39.99,0,0,2,1,1
2023-01-19,Product_D,77,39.99,0,1,3,1,1
2023-01-20,Product_D,94,39.99,0,0,4,1,1
2023-01-21,Product_D,156,39.99,1,0,5,1,1
2023-01-22,Product_D,173,39.99,1,0,6,1,1
2023-01-23,Product_D,196,39.99,0,0,0,1,1
2023-01-24,Product_D,163,39.99,0,0,1,1,1
2023-01-25,Product_D,184,39.99,0,0,2,1,1
2023-01-26,Product_D,73,39.99,0,0,3,1,1
2023-01-27,Product_D,107,39.99,0,0,4,1,1
2023-01-28,Product_D,160,39.99,1,0,5,1,1
2023-01-29,Product_D,202,39.99,1,0,6,1,1
2023-01-30,Product_D,172,39.99,0,0,0,1,1
2023-01-31,Product_D,147,39.99,0,0,1,1,1
2023-02-01,Product_D,161,39.99,0,0,2,2,1
2023-02-02,Product_D,86,39.99,0,0,3,2,1
2023-02-03,Product_D,103,39.99,0,0,4,2,1
2023-02-04,Product_D,158,39.99,1,0,5,2,1
2023-02-05,Product_D,180,39.99,1,0,6,2,1
2023-02-06,Product_D,196,39.99,0,0,0,2,1
2023-02-07,Product_D,159,39.99,0,0,1,2,1
2023-02-08,Product_D,119,39.99,0,0,2,2,1
2023-02-09,Product_D,88,39.99,0,0,3,2,1
2023-02-10,Product_D,124,39.99,0,0,4,2,1
2023-02-11,Product_D,169,39.99,1,0,5,2,1
2023-02-12,Product_D,186,39.99,1,0,6,2,1
2023-02-13,Product_D,173,39.99,0,0,0,2,1
2023-02-14,Product_D,150,39.99,0,0,1,2,1
2023-02-15,Product_D,127,39.99,0,0,2,2,1
2023-02-16,Product_D,125,39.99,0,0,3,2,1
2023-02-17,Product_D,157,39.99,0,0,4,2,1
2023-02-18,Product_D,170,39.99,1,0,5,2,1
2023-02-19,Product_D,191,39.99,1,0,6,2,1
2023-02-20,Product_D,185,39.99,0,0,0,2,1
2023-02-21,Product_D,161,39.99,0,0,1,2,1
2023-02-22,Product_D,128,39.99,0,0,2,2,1
2023-02-23,Product_D,142,39.99,0,0,3,2,1
2023-02-24,Product_D,106,39.99,0,0,4,2,1
2023-02-25,Product_D,169,39.99,1,0,5,2,1
2023-02-26,Product_D,185,39.99,1,0,6,2,1
2023-02-27,Product_D,195,39.99,0,0,0,2,1
2023-02-28,Product_D,161,39.99,0,0,1,2,1
2023-03-01,Product_D,123,39.99,0,0,2,3,1
2023-03-02,Product_D,107,39.99,0,0,3,3,1
2023-03-03,Product_D,128,39.99,0,0,4,3,1
2023-03-04,Product_D,168,39.99,1,0,5,3,1
2023-03-05,Product_D,207,39.99,1,0,6,3,1
2023-03-06,Product_D,184,39.99,0,0,0,3,1
2023-03-07,Product_D,167,39.99,0,0,1,3,1
2023-03-08,Product_D,104,39.99,0,1,2,3,1
2023-03-09,Product_D,97,39.99,0,0,3,3,1
2023-03-10,Product_D,173,39.99,0,0,4,3,1
2023-03-11,Product_D,173,39.99,1,0,5,3,1
2023-03-12,Product_D,203,39.99,1,0,6,3,1
2023-03-13,Product_D,215,39.99,0,0,0,3,1
2023-03-14,Product_D,154,39.99,0,0,1,3,1
2023-03-15,Product_D,114,39.99,0,0,2,3,1
2023-03-16,Product_D,93,39.99,0,1,3,3,1
2023-03-17,Product_D,107,39.99,0,1,4,3,1
2023-03-18,Product_D,173,39.99,1,0,5,3,1
2023-03-19,Product_D,196,39.99,1,0,6,3,1
2023-03-20,Product_D,190,39.99,0,0,0,3,1
2023-03-21,Product_D,186,39.99,0,1,1,3,1
2023-03-22,Product_D,132,39.99,0,0,2,3,1
2023-03-23,Product_D,112,39.99,0,0,3,3,1
2023-03-24,Product_D,134,39.99,0,0,4,3,1
2023-03-25,Product_D,185,39.99,1,0,5,3,1
2023-03-26,Product_D,193,39.99,1,0,6,3,1
2023-03-27,Product_D,176,39.99,0,0,0,3,1
2023-03-28,Product_D,174,39.99,0,0,1,3,1
2023-03-29,Product_D,186,39.99,0,0,2,3,1
2023-03-30,Product_D,110,39.99,0,0,3,3,1
2023-03-31,Product_D,127,39.99,0,0,4,3,1
2023-04-01,Product_D,205,39.99,1,0,5,4,2
2023-04-02,Product_D,209,39.99,1,0,6,4,2
2023-04-03,Product_D,182,39.99,0,0,0,4,2
2023-04-04,Product_D,163,39.99,0,0,1,4,2
2023-04-05,Product_D,144,39.99,0,0,2,4,2
2023-04-06,Product_D,101,39.99,0,0,3,4,2
2023-04-07,Product_D,116,39.99,0,0,4,4,2
2023-04-08,Product_D,173,39.99,1,0,5,4,2
2023-04-09,Product_D,186,39.99,1,0,6,4,2
2023-04-10,Product_D,218,39.99,0,0,0,4,2
2023-04-11,Product_D,151,39.99,0,0,1,4,2
2023-04-12,Product_D,123,39.99,0,0,2,4,2
2023-04-13,Product_D,115,39.99,0,0,3,4,2
2023-04-14,Product_D,133,39.99,0,0,4,4,2
2023-04-15,Product_D,168,39.99,1,0,5,4,2
2023-04-16,Product_D,245,39.99,1,0,6,4,2
2023-04-17,Product_D,188,39.99,0,0,0,4,2
2023-04-18,Product_D,175,39.99,0,1,1,4,2
2023-04-19,Product_D,113,39.99,0,0,2,4,2
2023-04-20,Product_D,128,39.99,0,1,3,4,2
2023-04-21,Product_D,108,39.99,0,0,4,4,2
2023-04-22,Product_D,169,39.99,1,0,5,4,2
2023-04-23,Product_D,204,39.99,1,0,6,4,2
2023-04-24,Product_D,175,39.99,0,0,0,4,2
2023-04-25,Product_D,157,39.99,0,0,1,4,2
2023-04-26,Product_D,132,39.99,0,0,2,4,2
2023-04-27,Product_D,105,39.99,0,0,3,4,2
2023-04-28,Product_D,135,39.99,0,0,4,4,2
2023-04-29,Product_D,170,39.99,1,0,5,4,2
2023-04-30,Product_D,193,39.99,1,0,6,4,2
2023-05-01,Product_D,173,39.99,0,0,0,5,2
2023-05-02,Product_D,151,39.99,0,0,1,5,2
2023-05-03,Product_D,120,39.99,0,0,2,5,2
2023-05-04,Product_D,109,39.99,0,1,3,5,2
2023-05-05,Product_D,149,39.99,0,0,4,5,2
2023-05-06,Product_D,151,39.99,1,1,5,5,2
2023-05-07,Product_D,215,39.99,1,0,6,5,2
2023-05-08,Product_D,172,39.99,0,0,0,5,2
2023-05-09,Product_D,167,39.99,0,0,1,5,2
2023-05-10,Product_D,121,39.99,0,0,2,5,2
2023-05-11,Product_D,123,39.99,0,0,3,5,2
2023-05-12,Product_D,123,39.99,0,0,4,5,2
2023-05-13,Product_D,165,39.99,1,0,5,5,2
2023-05-14,Product_D,184,39.99,1,0,6,5,2
2023-05-15,Product_D,180,39.99,0,0,0,5,2
2023-05-16,Product_D,155,39.99,0,0,1,5,2
2023-05-17,Product_D,138,39.99,0,0,2,5,2
2023-05-18,Product_D,94,39.99,0,0,3,5,2
2023-05-19,Product_D,179,39.99,0,0,4,5,2
2023-05-20,Product_D,168,39.99,1,0,5,5,2
2023-05-21,Product_D,187,39.99,1,0,6,5,2
2023-05-22,Product_D,181,39.99,0,0,0,5,2
2023-05-23,Product_D,149,39.99,0,0,1,5,2
2023-05-24,Product_D,134,39.99,0,0,2,5,2
2023-05-25,Product_D,140,39.99,0,0,3,5,2
2023-05-26,Product_D,106,39.99,0,0,4,5,2
2023-05-27,Product_D,148,39.99,1,0,5,5,2
2023-05-28,Product_D,175,39.99,1,0,6,5,2
2023-05-29,Product_D,248,39.99,0,0,0,5,2
2023-05-30,Product_D,154,39.99,0,0,1,5,2
2023-05-31,Product_D,130,39.99,0,0,2,5,2
2023-06-01,Product_D,91,39.99,0,0,3,6,2
2023-06-02,Product_D,91,39.99,0,1,4,6,2
2023-06-03,Product_D,186,39.99,1,1,5,6,2
2023-06-04,Product_D,192,39.99,1,0,6,6,2
2023-06-05,Product_D,238,39.99,0,0,0,6,2
2023-06-06,Product_D,153,39.99,0,0,1,6,2
2023-06-07,Product_D,115,39.99,0,0,2,6,2
2023-06-08,Product_D,128,39.99,0,0,3,6,2
2023-06-09,Product_D,96,39.99,0,1,4,6,2
2023-06-10,Product_D,157,39.99,1,0,5,6,2
2023-06-11,Product_D,202,39.99,1,0,6,6,2
2023-06-12,Product_D,229,39.99,0,0,0,6,2
2023-06-13,Product_D,170,39.99,0,0,1,6,2
2023-06-14,Product_D,99,39.99,0,0,2,6,2
2023-06-15,Product_D,94,39.99,0,0,3,6,2
2023-06-16,Product_D,98,39.99,0,0,4,6,2
2023-06-17,Product_D,155,39.99,1,0,5,6,2
2023-06-18,Product_D,186,39.99,1,0,6,6,2
2023-06-19,Product_D,167,39.99,0,0,0,6,2
2023-06-20,Product_D,149,39.99,0,0,1,6,2
2023-06-21,Product_D,162,39.99,0,0,2,6,2
2023-06-22,Product_D,77,39.99,0,0,3,6,2
2023-06-23,Product_D,109,39.99,0,0,4,6,2
2023-06-24,Product_D,161,39.99,1,0,5,6,2
2023-06-25,Product_D,187,39.99,1,0,6,6,2
2023-06-26,Product_D,172,39.99,0,0,0,6,2
2023-06-27,Product_D,149,39.99,0,0,1,6,2
2023-06-28,Product_D,106,39.99,0,0,2,6,2
2023-06-29,Product_D,87,39.99,0,0,3,6,2
2023-06-30,Product_D,100,39.99,0,0,4,6,2
2023-07-01,Product_D,139,39.99,1,0,5,7,3
2023-07-02,Product_D,185,39.99,1,0,6,7,3
2023-07-03,Product_D,174,39.99,0,0,0,7,3
2023-07-04,Product_D,179,39.99,0,0,1,7,3
2023-07-05,Product_D,97,39.99,0,0,2,7,3
2023-07-06,Product_D,81,39.99,0,0,3,7,3
2023-07-07,Product_D,105,39.99,0,0,4,7,3
2023-07-08,Product_D,145,39.99,1,0,5,7,3
2023-07-09,Product_D,244,39.99,1,0,6,7,3
2023-07-10,Product_D,161,39.99,0,0,0,7,3
2023-07-11,Product_D,155,39.99,0,0,1,7,3
2023-07-12,Product_D,114,39.99,0,0,2,7,3
2023-07-13,Product_D,85,39.99,0,0,3,7,3
2023-07-14,Product_D,95,39.99,0,0,4,7,3
2023-07-15,Product_D,139,39.99,1,0,5,7,3
2023-07-16,Product_D,179,39.99,1,1,6,7,3
2023-07-17,Product_D,181,39.99,0,0,0,7,3
2023-07-18,Product_D,122,39.99,0,0,1,7,3
2023-07-19,Product_D,115,39.99,0,0,2,7,3
2023-07-20,Product_D,128,39.99,0,0,3,7,3
2023-07-21,Product_D,99,39.99,0,0,4,7,3
2023-07-22,Product_D,143,39.99,1,0,5,7,3
2023-07-23,Product_D,172,39.99,1,0,6,7,3
2023-07-24,Product_D,142,39.99,0,0,0,7,3
2023-07-25,Product_D,141,39.99,0,0,1,7,3
2023-07-26,Product_D,114,39.99,0,0,2,7,3
2023-07-27,Product_D,91,39.99,0,0,3,7,3
2023-07-28,Product_D,74,39.99,0,0,4,7,3
2023-07-29,Product_D,140,39.99,1,0,5,7,3
2023-07-30,Product_D,224,39.99,1,0,6,7,3
2023-07-31,Product_D,167,39.99,0,0,0,7,3
2023-08-01,Product_D,135,39.99,0,0,1,8,3
2023-08-02,Product_D,94,39.99,0,0,2,8,3
2023-08-03,Product_D,83,39.99,0,0,3,8,3
2023-08-04,Product_D,100,39.99,0,0,4,8,3
2023-08-05,Product_D,136,39.99,1,0,5,8,3
2023-08-06,Product_D,163,39.99,1,0,6,8,3
2023-08-07,Product_D,166,39.99,0,0,0,8,3
2023-08-08,Product_D,132,39.99,0,0,1,8,3
2023-08-09,Product_D,101,39.99,0,0,2,8,3
2023-08-10,Product_D,107,39.99,0,0,3,8,3
2023-08-11,Product_D,100,39.99,0,0,4,8,3
2023-08-12,Product_D,135,39.99,1,0,5,8,3
2023-08-13,Product_D,175,39.99,1,0,6,8,3
2023-08-14,Product_D,152,39.99,0,0,0,8,3
2023-08-15,Product_D,149,39.99,0,0,1,8,3
2023-08-16,Product_D,103,39.99,0,0,2,8,3
2023-08-17,Product_D,83,39.99,0,0,3,8,3
2023-08-18,Product_D,93,39.99,0,0,4,8,3
2023-08-19,Product_D,144,39.99,1,0,5,8,3
2023-08-20,Product_D,180,39.99,1,0,6,8,3
2023-08-21,Product_D,148,39.99,0,0,0,8,3
2023-08-22,Product_D,139,39.99,0,1,1,8,3
2023-08-23,Product_D,85,39.99,0,0,2,8,3
2023-08-24,Product_D,88,39.99,0,1,3,8,3
2023-08-25,Product_D,85,39.99,0,0,4,8,3
2023-08-26,Product_D,149,39.99,1,0,5,8,3
2023-08-27,Product_D,170,39.99,1,0,6,8,3
2023-08-28,Product_D,157,39.99,0,0,0,8,3
2023-08-29,Product_D,129,39.99,0,0,1,8,3
2023-08-30,Product_D,77,39.99,0,0,2,8,3
2023-08-31,Product_D,97,39.99,0,0,3,8,3
2023-09-01,Product_D,82,39.99,0,0,4,9,3
2023-09-02,Product_D,144,39.99,1,0,5,9,3
2023-09-03,Product_D,183,39.99,1,0,6,9,3
2023-09-04,Product_D,138,39.99,0,0,0,9,3
2023-09-05,Product_D,114,39.99,0,0,1,9,3
2023-09-06,Product_D,98,39.99,0,0,2,9,3
2023-09-07,Product_D,98,39.99,0,0,3,9,3
2023-09-08,Product_D,78,39.99,0,0,4,9,3
2023-09-09,Product_D,127,39.99,1,0,5,9,3
2023-09-10,Product_D,180,39.99,1,0,6,9,3
2023-09-11,Product_D,150,39.99,0,0,0,9,3
2023-09-12,Product_D,162,39.99,0,0,1,9,3
2023-09-13,Product_D,97,39.99,0,0,2,9,3
2023-09-14,Product_D,80,39.99,0,0,3,9,3
2023-09-15,Product_D,75,39.99,0,0,4,9,3
2023-09-16,Product_D,146,39.99,1,0,5,9,3
2023-09-17,Product_D,155,39.99,1,0,6,9,3
2023-09-18,Product_D,184,39.99,0,1,0,9,3
2023-09-19,Product_D,121,39.99,0,0,1,9,3
2023-09-20,Product_D,89,39.99,0,1,2,9,3
2023-09-21,Product_D,54,39.99,0,0,3,9,3
2023-09-22,Product_D,66,39.99,0,0,4,9,3
2023-09-23,Product_D,140,39.99,1,0,5,9,3
2023-09-24,Product_D,182,39.99,1,0,6,9,3
2023-09-25,Product_D,171,39.99,0,0,0,9,3
2023-09-26,Product_D,130,39.99,0,0,1,9,3
2023-09-27,Product_D,122,39.99,0,0,2,9,3
2023-09-28,Product_D,67,39.99,0,0,3,9,3
2023-09-29,Product_D,83,39.99,0,0,4,9,3
2023-09-30,Product_D,124,39.99,1,0,5,9,3
2023-10-01,Product_D,173,39.99,1,0,6,10,4
2023-10-02,Product_D,149,39.99,0,0,0,10,4
2023-10-03,Product_D,129,39.99,0,0,1,10,4
2023-10-04,Product_D,134,39.99,0,0,2,10,4
2023-10-05,Product_D,93,39.99,0,0,3,10,4
2023-10-06,Product_D,81,39.99,0,0,4,10,4
2023-10-07,Product_D,141,39.99,1,0,5,10,4
2023-10-08,Product_D,164,39.99,1,0,6,10,4
2023-10-09,Product_D,153,39.99,0,0,0,10,4
2023-10-10,Product_D,126,39.99,0,0,1,10,4
2023-10-11,Product_D,89,39.99,0,0,2,10,4
2023-10-12,Product_D,69,39.99,0,0,3,10,4
2023-10-13,Product_D,92,39.99,0,1,4,10,4
2023-10-14,Product_D,147,39.99,1,0,5,10,4
2023-10-15,Product_D,160,39.99,1,0,6,10,4
2023-10-16,Product_D,145,39.99,0,0,0,10,4
2023-10-17,Product_D,121,39.99,0,0,1,10,4
2023-10-18,Product_D,141,39.99,0,1,2,10,4
2023-10-19,Product_D,81,39.99,0,1,3,10,4
2023-10-20,Product_D,81,39.99,0,0,4,10,4
2023-10-21,Product_D,146,39.99,1,0,5,10,4
2023-10-22,Product_D,169,39.99,1,0,6,10,4
2023-10-23,Product_D,177,39.99,0,0,0,10,4
2023-10-24,Product_D,145,39.99,0,0,1,10,4
2023-10-25,Product_D,97,39.99,0,0,2,10,4
2023-10-26,Product_D,58,39.99,0,0,3,10,4
2023-10-27,Product_D,92,39.99,0,0,4,10,4
2023-10-28,Product_D,126,39.99,1,0,5,10,4
2023-10-29,Product_D,157,39.99,1,1,6,10,4
2023-10-30,Product_D,168,39.99,0,0,0,10,4
2023-10-31,Product_D,146,39.99,0,0,1,10,4
2023-11-01,Product_D,157,39.99,0,0,2,11,4
2023-11-02,Product_D,119,39.99,0,0,3,11,4
2023-11-03,Product_D,141,39.99,0,0,4,11,4
2023-11-04,Product_D,203,39.99,1,0,5,11,4
2023-11-05,Product_D,213,39.99,1,0,6,11,4
2023-11-06,Product_D,202,39.99,0,0,0,11,4
2023-11-07,Product_D,165,39.99,0,0,1,11,4
2023-11-08,Product_D,155,39.99,0,0,2,11,4
2023-11-09,Product_D,132,39.99,0,0,3,11,4
2023-11-10,Product_D,174,39.99,0,0,4,11,4
2023-11-11,Product_D,191,39.99,1,0,5,11,4
2023-11-12,Product_D,224,39.99,1,0,6,11,4
2023-11-13,Product_D,216,39.99,0,0,0,11,4
2023-11-14,Product_D,186,39.99,0,0,1,11,4
2023-11-15,Product_D,133,39.99,0,0,2,11,4
2023-11-16,Product_D,161,39.99,0,0,3,11,4
2023-11-17,Product_D,187,39.99,0,0,4,11,4
2023-11-18,Product_D,182,39.99,1,0,5,11,4
2023-11-19,Product_D,309,39.99,1,0,6,11,4
2023-11-20,Product_D,190,39.99,0,0,0,11,4
2023-11-21,Product_D,199,39.99,0,0,1,11,4
2023-11-22,Product_D,176,39.99,0,0,2,11,4
2023-11-23,Product_D,114,39.99,0,0,3,11,4
2023-11-24,Product_D,140,39.99,0,1,4,11,4
2023-11-25,Product_D,189,39.99,1,0,5,11,4
2023-11-26,Product_D,205,39.99,1,0,6,11,4
2023-11-27,Product_D,216,39.99,0,0,0,11,4
2023-11-28,Product_D,190,39.99,0,0,1,11,4
2023-11-29,Product_D,141,39.99,0,0,2,11,4
2023-11-30,Product_D,126,39.99,0,0,3,11,4
2023-12-01,Product_D,141,39.99,0,0,4,12,4
2023-12-02,Product_D,195,39.99,1,0,5,12,4
2023-12-03,Product_D,233,39.99,1,0,6,12,4
2023-12-04,Product_D,221,39.99,0,0,0,12,4
2023-12-05,Product_D,187,39.99,0,0,1,12,4
2023-12-06,Product_D,147,39.99,0,0,2,12,4
2023-12-07,Product_D,146,39.99,0,0,3,12,4
2023-12-08,Product_D,138,39.99,0,1,4,12,4
2023-12-09,Product_D,182,39.99,1,0,5,12,4
2023-12-10,Product_D,216,39.99,1,0,6,12,4
2023-12-11,Product_D,204,39.99,0,0,0,12,4
2023-12-12,Product_D,190,39.99,0,0,1,12,4
2023-12-13,Product_D,166,39.99,0,0,2,12,4
2023-12-14,Product_D,138,39.99,0,0,3,12,4
2023-12-15,Product_D,164,39.99,0,0,4,12,4
2023-12-16,Product_D,176,39.99,1,0,5,12,4
2023-12-17,Product_D,232,39.99,1,0,6,12,4
2023-12-18,Product_D,212,39.99,0,0,0,12,4
2023-12-19,Product_D,194,39.99,0,0,1,12,4
2023-12-20,Product_D,215,39.99,0,0,2,12,4
2023-12-21,Product_D,194,39.99,0,0,3,12,4
2023-12-22,Product_D,143,39.99,0,0,4,12,4
2023-12-23,Product_D,201,39.99,1,0,5,12,4
2023-12-24,Product_D,205,39.99,1,0,6,12,4
2023-12-25,Product_D,219,39.99,0,0,0,12,4
2023-12-26,Product_D,207,39.99,0,0,1,12,4
2023-12-27,Product_D,216,39.99,0,0,2,12,4
2023-12-28,Product_D,136,39.99,0,0,3,12,4
2023-12-29,Product_D,191,39.99,0,0,4,12,4
2023-12-30,Product_D,192,39.99,1,0,5,12,4
2023-12-31,Product_D,240,39.99,1,0,6,12,4
2022-01-01,Product_E,119,24.99,1,0,5,1,1
2022-01-02,Product_E,148,24.99,1,0,6,1,1
2022-01-03,Product_E,125,24.99,0,0,0,1,1
2022-01-04,Product_E,97,24.99,0,0,1,1,1
2022-01-05,Product_E,81,24.99,0,0,2,1,1
2022-01-06,Product_E,62,24.99,0,0,3,1,1
2022-01-07,Product_E,64,24.99,0,1,4,1,1
2022-01-08,Product_E,108,24.99,1,0,5,1,1
2022-01-09,Product_E,139,24.99,1,0,6,1,1
2022-01-10,Product_E,130,24.99,0,0,0,1,1
2022-01-11,Product_E,110,24.99,0,1,1,1,1
2022-01-12,Product_E,98,24.99,0,0,2,1,1
2022-01-13,Product_E,53,24.99,0,0,3,1,1
2022-01-14,Product_E,62,24.99,0,0,4,1,1
2022-01-15,Product_E,136,24.99,1,1,5,1,1
2022-01-16,Product_E,131,24.99,1,0,6,1,1
2022-01-17,Product_E,166,24.99,0,0,0,1,1
2022-01-18,Product_E,113,24.99,0,0,1,1,1
2022-01-19,Product_E,80,24.99,0,0,2,1,1
2022-01-20,Product_E,58,24.99,0,0,3,1,1
2022-01-21,Product_E,69,24.99,0,0,4,1,1
2022-01-22,Product_E,130,24.99,1,0,5,1,1
2022-01-23,Product_E,168,24.99,1,0,6,1,1
2022-01-24,Product_E,105,24.99,0,1,0,1,1
2022-01-25,Product_E,118,24.99,0,0,1,1,1
2022-01-26,Product_E,92,24.99,0,0,2,1,1
2022-01-27,Product_E,61,24.99,0,0,3,1,1
2022-01-28,Product_E,85,24.99,0,0,4,1,1
2022-01-29,Product_E,120,24.99,1,0,5,1,1
2022-01-30,Product_E,138,24.99,1,1,6,1,1
2022-01-31,Product_E,136,24.99,0,0,0,1,1
2022-02-01,Product_E,101,24.99,0,0,1,2,1
2022-02-02,Product_E,85,24.99,0,0,2,2,1
2022-02-03,Product_E,68,24.99,0,0,3,2,1
2022-02-04,Product_E,69,24.99,0,1,4,2,1
2022-02-05,Product_E,112,24.99,1,1,5,2,1
2022-02-06,Product_E,140,24.99,1,0,6,2,1
2022-02-07,Product_E,86,24.99,0,0,0,2,1
2022-02-08,Product_E,111,24.99,0,0,1,2,1
2022-02-09,Product_E,103,24.99,0,0,2,2,1
2022-02-10,Product_E,67,24.99,0,0,3,2,1
2022-02-11,Product_E,72,24.99,0,0,4,2,1
2022-02-12,Product_E,130,24.99,1,0,5,2,1
2022-02-13,Product_E,144,24.99,1,1,6,2,1
2022-02-14,Product_E,176,24.99,0,0,0,2,1
2022-02-15,Product_E,102,24.99,0,0,1,2,1
2022-02-16,Product_E,108,24.99,0,0,2,2,1
2022-02-17,Product_E,72,24.99,0,0,3,2,1
2022-02-18,Product_E,60,24.99,0,1,4,2,1
2022-02-19,Product_E,122,24.99,1,0,5,2,1
2022-02-20,Product_E,122,24.99,1,0,6,2,1
2022-02-21,Product_E,146,24.99,0,0,0,2,1
2022-02-22,Product_E,112,24.99,0,0,1,2,1
2022-02-23,Product_E,95,24.99,0,0,2,2,1
2022-02-24,Product_E,85,24.99,0,0,3,2,1
2022-02-25,Product_E,74,24.99,0,0,4,2,1
2022-02-26,Product_E,131,24.99,1,0,5,2,1
2022-02-27,Product_E,193,24.99,1,0,6,2,1
2022-02-28,Product_E,134,24.99,0,0,0,2,1
2022-03-01,Product_E,93,24.99,0,0,1,3,1
2022-03-02,Product_E,90,24.99,0,0,2,3,1
2022-03-03,Product_E,42,24.99,0,0,3,3,1
2022-03-04,Product_E,81,24.99,0,0,4,3,1
2022-03-05,Product_E,138,24.99,1,0,5,3,1
2022-03-06,Product_E,138,24.99,1,0,6,3,1
2022-03-07,Product_E,133,24.99,0,0,0,3,1
2022-03-08,Product_E,129,24.99,0,0,1,3,1
